"","x","y","layer"
"386",111.925001428482,-9.7250001912942,0
"387",111.975001416308,-9.7250001912942,0
"388",112.025001404133,-9.7250001912942,0
"389",112.075001391959,-9.7250001912942,0
"390",112.125001379784,-9.7250001912942,0
"391",112.175001367609,-9.7250001912942,0
"392",112.225001355435,-9.7250001912942,0
"393",112.27500134326,-9.7250001912942,0
"394",112.325001331086,-9.7250001912942,0
"395",112.375001318911,-9.7250001912942,0
"396",112.425001306737,-9.7250001912942,0
"397",112.475001294562,-9.7250001912942,0
"398",112.525001282387,-9.7250001912942,0
"399",112.575001270213,-9.7250001912942,0
"400",112.625001258038,-9.7250001912942,0
"401",112.675001245864,-9.7250001912942,0
"402",112.725001233689,-9.7250001912942,0
"403",112.775001221515,-9.7250001912942,0
"404",112.82500120934,-9.7250001912942,0
"405",112.875001197165,-9.7250001912942,0
"406",112.925001184991,-9.7250001912942,0
"407",112.975001172816,-9.7250001912942,0
"408",113.025001160642,-9.7250001912942,0
"409",113.075001148467,-9.7250001912942,0
"410",113.125001136293,-9.7250001912942,0
"411",113.175001124118,-9.7250001912942,0
"412",113.225001111944,-9.7250001912942,0
"413",113.275001099769,-9.7250001912942,0
"414",113.325001087594,-9.7250001912942,0
"415",113.37500107542,-9.7250001912942,0
"416",113.425001063245,-9.7250001912942,0
"417",113.475001051071,-9.7250001912942,0
"418",113.525001038896,-9.7250001912942,0
"419",113.575001026722,-9.7250001912942,0
"420",113.625001014547,-9.7250001912942,0
"421",113.675001002372,-9.7250001912942,0
"422",113.725000990198,-9.7250001912942,0
"423",113.775000978023,-9.7250001912942,0
"424",113.825000965849,-9.7250001912942,0
"425",113.875000953674,-9.7250001912942,0
"426",113.9250009415,-9.7250001912942,0
"427",113.975000929325,-9.7250001912942,0
"428",114.02500091715,-9.7250001912942,0
"429",114.075000904976,-9.7250001912942,0
"430",114.125000892801,-9.7250001912942,0
"431",114.175000880627,-9.7250001912942,0
"432",114.225000868452,-9.7250001912942,0
"433",114.275000856278,-9.7250001912942,0
"434",114.325000844103,-9.7250001912942,0
"435",114.375000831929,-9.7250001912942,0
"436",114.425000819754,-9.7250001912942,0
"437",114.475000807579,-9.7250001912942,0
"438",114.525000795405,-9.7250001912942,0
"439",114.57500078323,-9.7250001912942,0
"440",114.625000771056,-9.7250001912942,0
"441",114.675000758881,-9.7250001912942,0
"442",114.725000746707,-9.7250001912942,0
"443",114.775000734532,-9.7250001912942,0
"444",114.825000722357,-9.7250001912942,0
"445",114.875000710183,-9.7250001912942,0
"446",114.925000698008,-9.7250001912942,0
"447",114.975000685834,-9.7250001912942,0
"448",115.025000673659,-9.7250001912942,0
"449",115.075000661485,-9.7250001912942,0
"450",115.12500064931,-9.7250001912942,0
"451",115.175000637135,-9.7250001912942,0
"452",115.225000624961,-9.7250001912942,0
"453",115.275000612786,-9.7250001912942,0
"454",115.325000600612,-9.7250001912942,0
"455",115.375000588437,-9.7250001912942,0
"456",115.425000576263,-9.7250001912942,0
"457",115.475000564088,-9.7250001912942,0
"458",115.525000551914,-9.7250001912942,0
"459",115.575000539739,-9.7250001912942,0
"460",115.625000527564,-9.7250001912942,0
"461",115.67500051539,-9.7250001912942,0
"462",115.725000503215,-9.7250001912942,0
"463",115.775000491041,-9.7250001912942,0
"464",115.825000478866,-9.7250001912942,0
"465",115.875000466692,-9.7250001912942,0
"466",115.925000454517,-9.7250001912942,0
"467",115.975000442342,-9.7250001912942,0
"468",116.025000430168,-9.7250001912942,0
"469",116.075000417993,-9.7250001912942,0
"470",116.125000405819,-9.7250001912942,0
"471",116.175000393644,-9.7250001912942,0
"472",116.22500038147,-9.7250001912942,0
"473",116.275000369295,-9.7250001912942,0
"474",116.32500035712,-9.7250001912942,0
"475",116.375000344946,-9.7250001912942,0
"476",116.425000332771,-9.7250001912942,0
"477",116.475000320597,-9.7250001912942,0
"478",116.525000308422,-9.7250001912942,0
"479",116.575000296248,-9.7250001912942,0
"480",116.625000284073,-9.7250001912942,0
"481",116.675000271899,-9.7250001912942,0
"482",116.725000259724,-9.7250001912942,0
"483",116.775000247549,-9.7250001912942,0
"484",116.825000235375,-9.7250001912942,0
"485",116.8750002232,-9.7250001912942,0
"486",116.925000211026,-9.7250001912942,0
"487",116.975000198851,-9.7250001912942,0
"488",117.025000186677,-9.7250001912942,0
"489",117.075000174502,-9.7250001912942,0
"490",117.125000162327,-9.7250001912942,0
"491",117.175000150153,-9.7250001912942,0
"492",117.225000137978,-9.7250001912942,0
"493",117.275000125804,-9.7250001912942,0
"494",117.325000113629,-9.7250001912942,0
"495",117.375000101455,-9.7250001912942,0
"496",117.42500008928,-9.7250001912942,0
"497",117.475000077105,-9.7250001912942,0
"498",117.525000064931,-9.7250001912942,0
"499",117.575000052756,-9.7250001912942,0
"500",117.625000040582,-9.7250001912942,0
"501",117.675000028407,-9.7250001912942,0
"502",117.725000016233,-9.7250001912942,0
"503",117.775000004058,-9.7250001912942,0
"504",117.824999991884,-9.7250001912942,0
"505",117.874999979709,-9.7250001912942,0
"506",117.924999967534,-9.7250001912942,0
"507",117.97499995536,-9.7250001912942,0
"508",118.024999943185,-9.7250001912942,0
"509",118.074999931011,-9.7250001912942,0
"510",118.124999918836,-9.7250001912942,0
"511",118.174999906662,-9.7250001912942,0
"512",118.224999894487,-9.7250001912942,0
"513",118.274999882312,-9.7250001912942,0
"514",118.324999870138,-9.7250001912942,0
"515",118.374999857963,-9.7250001912942,0
"516",118.424999845789,-9.7250001912942,0
"517",118.474999833614,-9.7250001912942,0
"518",118.52499982144,-9.7250001912942,0
"519",118.574999809265,-9.7250001912942,0
"520",118.62499979709,-9.7250001912942,0
"521",118.674999784916,-9.7250001912942,0
"522",118.724999772741,-9.7250001912942,0
"523",118.774999760567,-9.7250001912942,0
"524",118.824999748392,-9.7250001912942,0
"525",118.874999736218,-9.7250001912942,0
"526",118.924999724043,-9.7250001912942,0
"527",118.974999711869,-9.7250001912942,0
"528",119.024999699694,-9.7250001912942,0
"529",119.074999687519,-9.7250001912942,0
"560",120.624999310108,-9.7250001912942,1.42440435257733e-41
"561",120.674999297933,-9.7250001912942,1.1170856241371e-40
"562",120.724999285759,-9.7250001912942,7.61791440160346e-40
"563",120.774999273584,-9.7250001912942,4.09991367842501e-39
"564",120.82499926141,-9.7250001912942,1.89085573563853e-38
"565",120.874999249235,-9.7250001912942,7.77332027130659e-38
"566",120.924999237061,-9.7250001912942,2.84652379760531e-37
"567",120.974999224886,-9.7250001912942,8.90807679208924e-37
"568",121.024999212711,-9.7250001912942,2.48776533767624e-36
"569",121.074999200537,-9.7250001912942,6.32902423184429e-36
"570",121.124999188362,-9.7250001912942,1.5425568783067e-35
"571",121.174999176188,-9.7250001912942,3.67170275852489e-35
"572",121.224999164013,-9.7250001912942,8.67901973053512e-35
"573",121.274999151839,-9.7250001912942,1.96721643219052e-34
"574",121.324999139664,-9.7250001912942,4.3937801476007e-34
"575",121.374999127489,-9.7250001912942,9.56765831110269e-34
"576",121.424999115315,-9.7250001912942,1.97630377873608e-33
"577",121.47499910314,-9.7250001912942,3.94399532609883e-33
"578",121.524999090966,-9.7250001912942,7.34598542825954e-33
"579",121.574999078791,-9.7250001912942,1.29524791068662e-32
"580",121.624999066617,-9.7250001912942,2.14007457941433e-32
"581",121.674999054442,-9.7250001912942,3.25406823517028e-32
"582",121.724999042267,-9.7250001912942,4.6730397326813e-32
"583",121.774999030093,-9.7250001912942,6.18411692634783e-32
"584",121.824999017918,-9.7250001912942,7.64737637690277e-32
"585",121.874999005744,-9.7250001912942,8.92080973506847e-32
"586",121.924998993569,-9.7250001912942,9.66708422818227e-32
"587",121.974998981395,-9.7250001912942,1.00034938349641e-31
"588",122.02499896922,-9.7250001912942,1.00042439613171e-31
"589",122.074998957046,-9.7250001912942,9.64342193795359e-32
"590",122.124998944871,-9.7250001912942,9.19604121679749e-32
"591",122.174998932696,-9.7250001912942,8.44044075833304e-32
"592",122.224998920522,-9.7250001912942,7.32715029195818e-32
"593",122.274998908347,-9.7250001912942,6.10898662416867e-32
"594",122.324998896173,-9.7250001912942,4.74425890893341e-32
"595",122.374998883998,-9.7250001912942,3.53475586951017e-32
"596",122.424998871824,-9.7250001912942,2.41192876215956e-32
"597",122.474998859649,-9.7250001912942,1.52621306931269e-32
"598",122.524998847474,-9.7250001912942,9.01921060924526e-33
"599",122.5749988353,-9.7250001912942,5.22718616693762e-33
"600",122.624998823125,-9.7250001912942,3.2206563031221e-33
"601",122.674998810951,-9.7250001912942,2.25038257387314e-33
"602",122.724998798776,-9.7250001912942,1.79658465479124e-33
"603",122.774998786602,-9.7250001912942,1.50782021122941e-33
"604",122.824998774427,-9.7250001912942,1.21032619386446e-33
"605",122.874998762252,-9.7250001912942,8.8163409594752e-34
"606",122.924998750078,-9.7250001912942,5.68647565765874e-34
"607",122.974998737903,-9.7250001912942,3.12485661860951e-34
"608",123.024998725729,-9.7250001912942,1.47966995834467e-34
"609",123.074998713554,-9.7250001912942,6.18520033291479e-35
"610",123.12499870138,-9.7250001912942,2.25849197671238e-35
"611",123.174998689205,-9.7250001912942,6.92570167902846e-36
"612",123.224998677031,-9.7250001912942,1.64264958858954e-36
"613",123.274998664856,-9.7250001912942,3.2325952727529e-37
"614",123.324998652681,-9.7250001912942,4.83629321107516e-38
"615",123.374998640507,-9.7250001912942,6.56707598451277e-39
"616",123.424998628332,-9.7250001912942,1.1933298943617e-39
"617",123.474998616158,-9.7250001912942,2.18404008654851e-40
"618",123.524998603983,-9.7250001912942,4.26421392654826e-41
"619",123.574998591809,-9.7250001912942,8.3931966338563e-42
"620",123.624998579634,-9.7250001912942,1.31312594472618e-42
"621",123.674998567459,-9.7250001912942,1.43262056962174e-43
"645",124.87499827527,-9.7250001912942,3.12139095214714e-06
"646",124.924998263095,-9.7250001912942,1.02274307289963e-05
"647",124.974998250921,-9.7250001912942,2.1906754023731e-05
"648",125.024998238746,-9.7250001912942,5.09022327553337e-05
"649",125.074998226572,-9.7250001912942,0.000125179029432161
"650",125.124998214397,-9.7250001912942,0.000272933085116843
"651",125.174998202222,-9.7250001912942,0.000525646646710419
"652",125.224998190048,-9.7250001912942,0.000942778780132613
"653",125.274998177873,-9.7250001912942,0.001526362169785
"654",125.324998165699,-9.7250001912942,0.00231662572019291
"655",125.374998153524,-9.7250001912942,0.00331586304807706
"656",125.42499814135,-9.7250001912942,0.00449587812535097
"657",125.474998129175,-9.7250001912942,0.00586374904910188
"658",125.524998117001,-9.7250001912942,0.00737310445533608
"659",125.574998104826,-9.7250001912942,0.00895793465805396
"660",125.624998092651,-9.7250001912942,0.0106251191364573
"661",125.674998080477,-9.7250001912942,0.0123090169928894
"662",125.724998068302,-9.7250001912942,0.0139720207276049
"663",125.774998056128,-9.7250001912942,0.0156310582739324
"664",125.824998043953,-9.7250001912942,0.0171767900574882
"665",125.874998031779,-9.7250001912942,0.0186562797772595
"666",125.924998019604,-9.7250001912942,0.0200573546760059
"667",125.974998007429,-9.7250001912942,0.0213249652105093
"668",126.024997995255,-9.7250001912942,0.0225267710175904
"669",126.07499798308,-9.7250001912942,0.0236138055052505
"670",126.124997970906,-9.7250001912942,0.0245889751095013
"671",126.174997958731,-9.7250001912942,0.025520638656959
